Quantità,Modello,Nome della Famiglia,ID,Livello,Nome del Tipo,Stato
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156283,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156290,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156346,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156353,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156360,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156375,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156388,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156395,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156402,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156414,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156421,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156428,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156461,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156502,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156518,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156534,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156552,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156566,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156580,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156594,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156608,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156638,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1157364,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1171148,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1171156,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1197576,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,1230109,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,1230800,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_AvancorpoPT.009:AR_GEN_MGE_AvancorpoPT.009_CI.02,1233046,AR_GEN_MGE_AvancorpoPT.009:AR_GEN_MGE_AvancorpoPT.009_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1240814,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1248729,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,AR_GEN_MGE_EsistentePT.010:AR_GEN_MGE_EsistentePT.010_CI.02,1266224,AR_GEN_MGE_EsistentePT.010:AR_GEN_MGE_EsistentePT.010_CI.02,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1281080,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,1281121,Controsoffitto composto:AR_CON_CPA_105mm_CI.04,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1560440,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1564019,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1567671,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1572806,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1573058,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
