Nome Materiale,ID Elemento,Verifica,Stato
Phase - New,1530786,Codice non trovato nel database,0
Default Floor Area Face,1530788,Codice non trovato nel database,0
Default Light Source,1530790,Codice non trovato nel database,0
Default Form,1530791,Codice non trovato nel database,0
Phase-Demo,1530799,Codice non trovato nel database,0
Phase-Exist,1530800,Codice non trovato nel database,0
Phase-Temp,1530801,Codice non trovato nel database,0
Analytical Floor Surface,1530802,Codice non trovato nel database,0
Analytical Slab Surface,1530803,Codice non trovato nel database,0
Analytical Wall Surface,1530804,Codice non trovato nel database,0
System-Zones,1530811,Codice non trovato nel database,0
Analytical Spaces,1530812,Codice non trovato nel database,0
Analytical Surface - Exterior Walls,1530813,Codice non trovato nel database,0
Analytical Surface - Roofs,1530814,Codice non trovato nel database,0
Analytical Surface - Slabs on Grade,1530815,Codice non trovato nel database,0
Analytical Surface - Interior Walls,1530816,Codice non trovato nel database,0
Analytical Surface - Interior Floors,1530817,Codice non trovato nel database,0
Analytical Surface - Ceilings,1530818,Codice non trovato nel database,0
Analytical Surface - Air Surfaces,1530819,Codice non trovato nel database,0
Analytical Surface - Underground Walls,1530820,Codice non trovato nel database,0
Analytical Surface - Operable Windows,1530821,Codice non trovato nel database,0
Analytical Surface - Operable Skylights,1530822,Codice non trovato nel database,0
Analytical Surface - Sliding Doors,1530823,Codice non trovato nel database,0
Analytical Surface - Air Openings,1530824,Codice non trovato nel database,0
Analytical Surface - Shades,1530825,Codice non trovato nel database,0
Analytical Panels,1530826,Codice non trovato nel database,0
Electrical Analytical Loads,1530828,Codice non trovato nel database,0
MC_Mat_Maintenance_Zone,1530840,Numero campi errato,0
MC_Mat_Maintenance_Zone,1530840,Codice non trovato nel database,0
MC_38_19_19_0_50,1530843,Numero campi errato,0
MC_38_19_19_0_50,1530843,Codice non trovato nel database,0
MC_0_0_0_0_50,1530845,Numero campi errato,0
MC_0_0_0_0_50,1530845,Codice non trovato nel database,0
MC_221_221_221_0_50,1530846,Numero campi errato,0
MC_221_221_221_0_50,1530846,Codice non trovato nel database,0
MC_84_84_84_0_50,1530854,Numero campi errato,0
MC_84_84_84_0_50,1530854,Codice non trovato nel database,0
MC_84_84_84_60_50,1530855,Numero campi errato,0
MC_84_84_84_60_50,1530855,Codice non trovato nel database,0
SGS_AR_Estrazione bagni,1561838,Numero campi errato,0
SGS_AR_Estrazione bagni,1561838,Codice non trovato nel database,0
Poche,1580760,Codice non trovato nel database,0
Default,1580764,Codice non trovato nel database,0
Poche,1580765,Codice non trovato nel database,0
Default,1580766,Codice non trovato nel database,0
Gree Products_metal,1580767,Numero campi errato,0
Gree Products_metal,1580767,Codice non trovato nel database,0
Relleno,1580792,Codice non trovato nel database,0
Gree Products_Metal blanco,1580797,Numero campi errato,0
Gree Products_Metal blanco,1580797,Codice non trovato nel database,0
Gree Products_Azul,1580800,Numero campi errato,0
Gree Products_Azul,1580800,Codice non trovato nel database,0
Gree Products_Naranja,1580802,Numero campi errato,0
Gree Products_Naranja,1580802,Codice non trovato nel database,0
Gree Products_Negro,1580804,Numero campi errato,0
Gree Products_Negro,1580804,Codice non trovato nel database,0
Materiale per il rendering 0-127-255,1596103,Codice non trovato nel database,0
Materiale per il rendering 191-0-255,1596112,Codice non trovato nel database,0
Materiale per il rendering 255-0-127,1596129,Codice non trovato nel database,0
Materiale per il rendering 255-0-63,1596134,Codice non trovato nel database,0
Materiale per il rendering 127-0-0,1596203,Codice non trovato nel database,0
Materiale per il rendering 0-82-165,1596240,Codice non trovato nel database,0
Materiale per il rendering 159-127-255,1596317,Codice non trovato nel database,0
Materiale per il rendering 0-165-41,1596334,Codice non trovato nel database,0
Materiale per il rendering 82-165-0,1596567,Codice non trovato nel database,0
Materiale per il rendering 0-165-124,1596580,Codice non trovato nel database,0
Materiale per il rendering 82-145-165,1596647,Codice non trovato nel database,0
Materiale per il rendering 63-95-127,1596830,Codice non trovato nel database,0
Materiale per il rendering 127-127-63,1597027,Codice non trovato nel database,0
Materiale per il rendering 165-124-0,1597042,Codice non trovato nel database,0
Materiale per il rendering 165-82-165,1597071,Codice non trovato nel database,0
Materiale per il rendering 95-0-127,1597076,Codice non trovato nel database,0
Materiale per il rendering 38-76-38,1597079,Codice non trovato nel database,0
Materiale per il rendering 76-38-0,1597084,Codice non trovato nel database,0
Materiale per il rendering 57-76-0,1597087,Codice non trovato nel database,0
Materiale per il rendering 165-0-41,1597090,Codice non trovato nel database,0
Materiale per il rendering 57-38-126,1597093,Codice non trovato nel database,0
Materiale per il rendering 255-63-0,1597180,Codice non trovato nel database,0
Materiale per il rendering 0-127-127,1597249,Codice non trovato nel database,0
Materiale per il rendering 38-47-126,1597401,Codice non trovato nel database,0
Materiale per il rendering 66-38-76,1597918,Codice non trovato nel database,0
Materiale per il rendering 255-223-127,1597963,Codice non trovato nel database,0
Materiale per il rendering 0-95-127,1597998,Codice non trovato nel database,0
Materiale per il rendering 165-0-165,1598960,Codice non trovato nel database,0
Materiale per il rendering 57-0-76,1598962,Codice non trovato nel database,0
Materiale per il rendering 38-0-0,1599198,Codice non trovato nel database,0
Materiale per il rendering 127-223-255,1599605,Codice non trovato nel database,0
Technopolymer Black,1603282,Codice non trovato nel database,0
Metal Brass,1603283,Codice non trovato nel database,0
Ductile Iron-WATTS-Epoxy Coated,1605604,Codice non trovato nel database,0
Metal-Watts-Cast Aluminium,1605606,Codice non trovato nel database,0
Watts - Plastic - Black,1607583,Codice non trovato nel database,0
Watts - Metal - Aluminium,1607584,Codice non trovato nel database,0
Default - Arredi,1612606,Codice non trovato nel database,0
Default - Controsoffitto,1612607,Codice non trovato nel database,0
Default - Finestre,1612608,Codice non trovato nel database,0
Default - Calcestruzzo,1612609,Codice non trovato nel database,0
Default - Vetro,1612610,Codice non trovato nel database,0
Default - Tetto,1612611,Codice non trovato nel database,0
Default - Topografia,1612612,Codice non trovato nel database,0
Aermec_Ral7044,1612630,Numero campi errato,0
Aermec_Ral7044,1612630,Codice non trovato nel database,0
Aermec_Ral9002,1612631,Numero campi errato,0
Aermec_Ral9002,1612631,Codice non trovato nel database,0
Aermec_Logo,1612633,Numero campi errato,0
Aermec_Logo,1612633,Codice non trovato nel database,0
copper polished,1612669,Codice non trovato nel database,0
Aermec_battery,1612682,Numero campi errato,0
Aermec_battery,1612682,Codice non trovato nel database,0
Isolamento - Pannello di poliuretano espanso,1624348,Codice non trovato nel database,0
Electrical Load Zones,1628200,Codice non trovato nel database,0
MC_Mat_Clearance_Zone,1628201,Numero campi errato,0
MC_Mat_Clearance_Zone,1628201,Codice non trovato nel database,0
MC_191_191_191_0_50,1628204,Numero campi errato,0
MC_191_191_191_0_50,1628204,Codice non trovato nel database,0
MC_166_124_0_0_50,1628205,Numero campi errato,0
MC_166_124_0_0_50,1628205,Codice non trovato nel database,0
MC_255_0_0_0_50,1628206,Numero campi errato,0
MC_255_0_0_0_50,1628206,Codice non trovato nel database,0
MC_236_236_231_0_50,1628210,Numero campi errato,0
MC_236_236_231_0_50,1628210,Codice non trovato nel database,0
MC_221_221_221_60_50,1628212,Numero campi errato,0
MC_221_221_221_60_50,1628212,Codice non trovato nel database,0
MC_187_187_187_0_50,1628214,Numero campi errato,0
MC_187_187_187_0_50,1628214,Codice non trovato nel database,0
Isolamento - Elastomero,1653979,Codice non trovato nel database,0
Isolamento - Lana minerale,1653981,Codice non trovato nel database,0
Muri esterni,1657750,Codice non trovato nel database,0
Tetti,1657751,Codice non trovato nel database,0
Solai di fondazione,1657752,Codice non trovato nel database,0
Muri interni,1657753,Codice non trovato nel database,0
Pavimenti interni,1657754,Codice non trovato nel database,0
Controsoffitti,1657755,Codice non trovato nel database,0
Superfici d'aria,1657756,Codice non trovato nel database,0
Muri interrati,1657757,Codice non trovato nel database,0
Finestre apribili,1657758,Codice non trovato nel database,0
Lucernari apribili,1657759,Codice non trovato nel database,0
Porte scorrevoli,1657760,Codice non trovato nel database,0
Aperture di aerazione,1657761,Codice non trovato nel database,0
Ombre,1657762,Codice non trovato nel database,0
Materiale per il rendering 82-165-82,1659062,Codice non trovato nel database,0
Materiale per il rendering 0-165-165,1659097,Codice non trovato nel database,0
Materiale per il rendering 0-124-165,1659100,Codice non trovato nel database,0
Materiale per il rendering 0-19-76,1659234,Codice non trovato nel database,0
