GUID,ID,Tipo,Livello,Famiglia,Stato
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b869a,755354,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b869b,755355,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b869c,755356,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b869d,755357,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b869e,755358,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b869f,755359,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86c5,755397,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86c6,755398,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86c7,755399,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86c8,755400,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86c9,755401,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86ca,755402,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86cb,755403,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86ce,755406,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86cf,755407,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86d0,755408,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86d1,755409,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86d2,755410,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86d3,755411,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86e9,755433,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86ea,755434,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86eb,755435,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b86ec,755436,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8940,756032,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8969,756073,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8be1,756705,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8be9,756713,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8bee,756718,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c03,756739,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c04,756740,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c1d,756765,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c1e,756766,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c22,756770,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c23,756771,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c24,756772,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c47,756807,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c48,756808,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c49,756809,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c4a,756810,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c4b,756811,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
ae8ac69a-e42f-4aa8-80a8-4f8bb974381b-000b8c4c,756812,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4df50515-917b-4020-9582-2906589c1632-000f3410,996368,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f3717,997143,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f3802,997378,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f38a2,997538,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f3949,997705,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f3a23,997923,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f3bd5,998357,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f49ec,1001964,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f49ee,1001966,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f49f1,1001969,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4ab1,1002161,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4ab3,1002163,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4de6,1002982,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4e04,1003012,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4e22,1003042,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4e40,1003072,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4e5e,1003102,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4e7c,1003132,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4e9a,1003162,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4eb8,1003192,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4ed6,1003222,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
c1a4b61d-4671-4c05-ba3a-edf07862051e-000f4ef4,1003252,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f53fc,1004540,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f5403,1004547,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f540c,1004556,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f5415,1004565,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f541e,1004574,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f5427,1004583,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f5430,1004592,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f5439,1004601,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f5442,1004610,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f544b,1004619,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f5454,1004628,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f56e8,1005288,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
4b0d41aa-cbfe-4936-a461-09972ed089b6-000f56fd,1005309,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
7a4ffb9c-e3cf-4020-b40b-73dcb5abeedd-000f7c92,1014930,FA_PAF_CHI_All_InferioreCordolo: FA_PAF_CHI_All_InferioreCordolo,AR_LIV_PE_P00_+0.00m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCordolo,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b987f,759935,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b98d1,760017,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b98ea,760042,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9900,760064,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9916,760086,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a05,760325,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a1b,760347,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a31,760369,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a47,760391,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a5d,760413,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a73,760435,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a89,760457,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9a9f,760479,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9ab5,760501,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9acb,760523,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9ae1,760545,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9af7,760567,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9b0d,760589,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
2de3d4b7-0f75-4ce3-90d4-2daf06ec5ff5-000b9b23,760611,FA_PAF_CHI_All_InferioreCS: FA_PAF_CHI_All_InferioreCSAvancorpo,AR_LIV_PE_P01_+5.20m,Famiglia  : Pannelli di facciata continua : FA_PAF_CHI_All_InferioreCS,1
