Categoria,Nome Elemento,ID Elemento,Verifica,Offset Rilevato,Stato
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558807,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558938,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558942,Oggetto conforme.,2.8500000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559126,Oggetto conforme.,2.8500000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559134,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559140,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559316,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559325,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559331,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559550,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559700,Oggetto conforme.,3.79,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559763,Oggetto conforme.,3.79,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559788,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559797,Oggetto conforme.,3.6400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1559803,Oggetto conforme.,3.6400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560052,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560063,Oggetto conforme.,4.3899999999999997,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560124,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560128,Oggetto conforme.,4.3899999999999997,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560193,Oggetto conforme.,3.8100000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560203,Oggetto conforme.,3.8100000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560205,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560220,Oggetto conforme.,3.8100000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560225,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560235,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560239,Oggetto conforme.,2.8500000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560247,Oggetto conforme.,2.8500000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560249,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560253,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560262,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560264,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560268,Oggetto conforme.,3.8900000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560280,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560287,Oggetto conforme.,3.79,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560292,Oggetto conforme.,3.79,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560298,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560300,Oggetto conforme.,3.6400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560304,Oggetto conforme.,3.6400000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560316,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560318,Oggetto conforme.,4.3899999999999997,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560325,Oggetto conforme.,3.1899999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560329,Oggetto conforme.,4.3899999999999997,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560608,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560621,Oggetto conforme.,4.1299999999999999,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560767,Oggetto conforme.,4.1299999999999999,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1560790,Oggetto conforme.,4.4800000000000004,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1560799,Oggetto conforme.,4.4800000000000004,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560827,Oggetto conforme.,4.4800000000000004,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560837,Oggetto conforme.,4.4800000000000004,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1560872,Oggetto conforme.,4.4800000000000004,1
