Nome Elemento,Ifc Class,GUID,ID Elemento,Presenza Nativo,Presenza IFC,Stato
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASug,1Fu$HxwHr1TgMzF3kFASug,705378,705378,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuh,1Fu$HxwHr1TgMzF3kFASuh,705379,705379,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASuZ,1Fu$HxwHr1TgMzF3kFASuZ,705387,705387,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASua,1Fu$HxwHr1TgMzF3kFASua,705388,705388,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASub,1Fu$HxwHr1TgMzF3kFASub,705389,705389,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuc,1Fu$HxwHr1TgMzF3kFASuc,705390,705390,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASud,1Fu$HxwHr1TgMzF3kFASud,705391,705391,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASu$,1Fu$HxwHr1TgMzF3kFASu$,705399,705399,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASum,1Fu$HxwHr1TgMzF3kFASum,705400,705400,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASun,1Fu$HxwHr1TgMzF3kFASun,705401,705401,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuo,1Fu$HxwHr1TgMzF3kFASuo,705402,705402,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASup,1Fu$HxwHr1TgMzF3kFASup,705403,705403,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxB,1Fu$HxwHr1TgMzF3kFASxB,705411,705411,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxC,1Fu$HxwHr1TgMzF3kFASxC,705412,705412,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxD,1Fu$HxwHr1TgMzF3kFASxD,705413,705413,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxE,1Fu$HxwHr1TgMzF3kFASxE,705414,705414,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxF,1Fu$HxwHr1TgMzF3kFASxF,705415,705415,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASxP,1Fu$HxwHr1TgMzF3kFASxP,705425,705425,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxQ,1Fu$HxwHr1TgMzF3kFASxQ,705426,705426,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASxR,1Fu$HxwHr1TgMzF3kFASxR,705427,705427,1,1,Verificato,1
