Quantità,Nome File,Nome della famiglia,Nome del tipo,ID,Stato
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705453,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705462,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705463,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705464,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705465,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705519,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705520,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705521,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705522,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705533,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705534,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705535,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705536,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705545,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705546,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705547,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705548,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705557,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705558,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705559,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705560,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705569,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705570,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705571,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705572,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705581,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705582,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705583,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705584,1
